,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
458,38.80398160,0.02639822,0.02633678,0.00136059,0.00135743,3.22070312,3.22070312,4.63671875,4.63671875,0.00286303,0.00285626,285.00000000,285.00000000,1318.72611985,1315.60826425,787.10831280,787.08814322,52.93884277,52.93884277,128.65763017,128.65510774
459,38.92539925,0.11826121,0.11821584,0.00607630,0.00607397,3.22265625,3.22265625,4.64062500,4.64062500,0.01279138,0.01278600,286.00000000,286.00000000,5926.23799153,5923.74514550,787.94557058,787.92344391,53.06640625,53.06640625,128.72334514,128.72058115
460,38.99137937,0.10610890,0.10609417,0.00544268,0.00544193,3.22851562,3.22851562,4.64453125,4.64453125,0.01146012,0.01145810,289.50000000,289.50000000,5326.28142772,5325.34472446,791.69720234,791.67360611,53.77471924,53.77471924,129.83857797,129.83562089
461,39.06500629,0.12415160,0.12399572,0.00635615,0.00634817,3.23437500,3.23437500,4.65234375,4.65234375,0.01338687,0.01336957,292.75000000,292.75000000,6243.72717388,6235.65683708,795.05392372,795.02983802,54.37840780,54.37840780,130.83901162,130.83598444
462,39.10515832,0.02478325,0.02483247,0.00126752,0.00127004,3.24023438,3.24023438,4.65625000,4.65625000,0.00266992,0.00267512,296.25000000,296.25000000,1247.65930047,1250.09086587,798.97088107,798.94186282,55.08880615,55.08880615,132.03059297,132.02693425
463,39.31425136,0.05551432,0.05548652,0.00282413,0.00282272,3.24218750,3.24218750,4.66015625,4.66015625,0.00595300,0.00594980,297.50000000,297.50000000,2809.69233981,2808.18095125,799.75129140,799.72382173,55.38177490,55.38177490,132.44870694,132.44523733
464,39.47908365,0.07948484,0.07940980,0.00402668,0.00402288,3.24414062,3.24414062,4.66015625,4.66015625,0.00849257,0.00848424,299.75000000,298.75000000,4039.75536059,4035.79206992,801.50597030,801.47761790,55.83112081,55.64486186,133.02781274,132.91860074
465,39.53866566,0.02616685,0.02617096,0.00132361,0.00132382,3.24804688,3.24804688,4.66406250,4.66406250,0.00279215,0.00279248,302.25000000,302.25000000,1331.91682804,1332.07664424,804.02212395,803.99139551,56.20452881,56.20452881,133.42970663,133.42582442
466,39.78072662,0.02985176,0.02988220,0.00150082,0.00150235,3.25000000,3.25000000,4.66796875,4.66796875,0.00316852,0.00317164,302.25000000,302.25000000,1528.78487761,1530.28693640,804.84998144,804.81938390,56.26602173,56.26602173,133.82798787,133.82411233
467,39.80235017,0.05992186,0.06000150,0.00301097,0.00301497,3.25195312,3.25195312,4.66796875,4.66796875,0.00635722,0.00636544,303.25000000,303.25000000,3070.41950742,3074.38657491,805.79915457,805.76952514,56.48302714,56.48302714,134.16973076,134.16597327
468,39.82518494,0.00940496,0.00939460,0.00047231,0.00047179,3.25390625,3.25390625,4.67187500,4.67187500,0.00099729,0.00099616,305.75000000,305.75000000,482.19036259,481.64131912,807.70210908,807.67500532,56.91757202,56.91757202,134.64814555,134.64470769
469,39.84501881,0.10957346,0.10954797,0.00549998,0.00549870,3.25585938,3.25585938,4.67187500,4.67187500,0.01161405,0.01161092,305.75000000,305.75000000,5620.60579853,5619.08992218,808.00054912,807.97311560,56.91757202,56.91757202,134.67729333,134.67381412
470,39.89944329,0.05430449,0.05428198,0.00272207,0.00272094,3.25976562,3.25976562,4.67578125,4.67578125,0.00574910,0.00574650,309.25000000,309.25000000,2789.37098295,2788.11137397,811.47119060,811.44294036,57.66349792,57.66349792,135.79780976,135.79421606
471,40.06524476,0.03118822,0.03111013,0.00155687,0.00155297,3.26367188,3.26367188,4.67968750,4.67968750,0.00328997,0.00328161,311.75000000,311.75000000,1608.65200821,1604.56454114,813.18808658,813.15912147,58.03451538,58.03451538,136.25226362,136.24857697
472,40.11100671,0.12265331,0.12254386,0.00611569,0.00611024,3.26562500,3.26562500,4.67968750,4.67968750,0.01292559,0.01291358,311.75000000,311.75000000,6333.54047332,6327.65413531,814.17658782,814.14514761,58.06622823,58.06622823,136.44363584,136.43963254
473,40.30132358,0.09431001,0.09433472,0.00468024,0.00468147,3.27148438,3.27148438,4.68750000,4.68750000,0.00989794,0.00990017,316.75000000,316.75000000,4893.06306880,4894.16379969,818.05687861,818.02198962,59.06196594,59.06196594,137.85258470,137.84812479
474,40.51052110,0.04173685,0.04175595,0.00206054,0.00206149,3.27539062,3.27539062,4.69140625,4.69140625,0.00436069,0.00436252,319.25000000,319.25000000,2176.66302993,2177.57839044,821.04209375,821.00800197,59.65802511,59.65802511,138.83676888,138.83239880
475,40.52948551,0.02475165,0.02478625,0.00122141,0.00122312,3.27734375,3.27734375,4.69531250,4.69531250,0.00258502,0.00258853,320.50000000,320.50000000,1291.45409431,1293.21122134,822.36657443,822.33309413,59.82640584,59.82640584,139.08019554,139.07590228
476,40.57592420,0.15776174,0.15783721,0.00777613,0.00777985,3.27929688,3.27929688,4.69531250,4.69531250,0.01645998,0.01646724,321.75000000,321.75000000,8240.88457953,8244.52134339,823.15140577,823.11902476,60.05973816,60.05973816,139.30731100,139.30315900
477,40.59792398,0.03766402,0.03768602,0.00185547,0.00185655,3.28710938,3.28710938,4.70312500,4.70312500,0.00392781,0.00392995,326.75000000,326.75000000,1968.49465760,1969.57113712,828.14196935,828.11197930,61.05954488,61.05954488,140.90769675,140.90383379
478,40.65094112,0.08452427,0.08461045,0.00415854,0.00416278,3.28906250,3.28906250,4.70703125,4.70703125,0.00880466,0.00881331,328.00000000,328.00000000,4423.39539524,4427.74137204,829.32961847,829.30032039,61.35986328,61.35986328,141.33576690,141.33198952
479,40.80122434,0.06981241,0.06982657,0.00342207,0.00342277,3.29296875,3.29296875,4.71093750,4.71093750,0.00724891,0.00725011,330.50000000,330.50000000,3666.98843991,3667.59606871,831.99219435,831.96560192,61.82754517,61.82754517,142.02983216,142.02639893
480,40.80294851,0.13696753,0.13683431,0.00671361,0.00670708,3.29687500,3.29687500,4.71093750,4.71093750,0.01422138,0.01420702,333.25000000,333.25000000,7194.70307721,7187.43900323,834.19302317,834.16686511,62.37589518,62.37589518,142.87938703,142.87600079
481,40.82866987,0.06776599,0.06769442,0.00331953,0.00331602,3.30273438,3.30273438,4.71875000,4.71875000,0.00703232,0.00702463,338.50000000,338.50000000,3561.89163463,3557.99806899,838.49430706,838.46395143,63.35856120,63.35856120,144.06398387,144.06004949
482,41.01935095,0.01058264,0.01059342,0.00051598,0.00051651,3.30664062,3.30664062,4.72265625,4.72265625,0.00109376,0.00109484,341.00000000,341.00000000,558.83859487,559.38734241,840.61560455,840.58300953,63.96525065,63.96525065,145.11070563,145.10646311
483,41.03689341,0.04840779,0.04838423,0.00235923,0.00235808,3.30664062,3.30664062,4.72265625,4.72265625,0.00500131,0.00499869,341.00000000,341.00000000,2557.36931264,2556.02991154,840.94793727,840.91568142,63.96525065,63.96525065,145.15396156,145.14976318
484,41.09948393,0.05461458,0.05470486,0.00265768,0.00266207,3.30859375,3.30859375,4.72656250,4.72656250,0.00563511,0.00564422,342.50000000,342.50000000,2889.67258199,2894.34252993,842.46709284,842.43410019,64.24662272,64.24662272,145.50368144,145.49938750
485,41.10567192,0.05692280,0.05689616,0.00276958,0.00276829,3.31250000,3.31250000,4.72656250,4.72656250,0.00587251,0.00586954,345.00000000,345.00000000,3012.25468912,3010.73355811,844.18035697,844.15019736,64.71557617,64.71557617,146.18998970,146.18605611
486,41.40997210,0.01660601,0.01655993,0.00080203,0.00079980,3.31445312,3.31445312,4.73046875,4.73046875,0.00170224,0.00169746,346.50000000,346.50000000,885.26630923,882.77719942,845.96260543,845.93161027,65.06744385,65.06744385,146.77963314,146.77558363
487,41.75575039,0.02862418,0.02868091,0.00137103,0.00137375,3.31445312,3.31445312,4.73046875,4.73046875,0.00291308,0.00291875,347.75000000,347.75000000,1538.69706112,1541.68917601,846.48567389,846.45322756,65.30217489,65.30217489,146.97876115,146.97452204
488,41.84792369,0.04039742,0.04037381,0.00193068,0.00192955,3.31640625,3.31640625,4.73437500,4.73437500,0.00410338,0.00410083,347.75000000,347.75000000,2176.36255059,2175.01033637,847.39406014,847.36341414,65.30217489,65.30217489,147.13870325,147.13469682
489,42.05444631,0.04001044,0.04009044,0.00190279,0.00190660,3.31835938,3.31835938,4.73437500,4.73437500,0.00404673,0.00405468,350.50000000,349.25000000,2166.15207116,2170.40272684,848.67723883,848.64584248,65.81858317,65.58385213,147.58882187,147.45401879
490,42.12194876,0.00798887,0.00797193,0.00037932,0.00037852,3.32031250,3.32031250,4.73828125,4.73828125,0.00080689,0.00080514,352.00000000,352.00000000,433.20902996,432.27450497,849.95247384,849.92362521,66.17187500,66.17187500,148.16511033,148.16132973
491,42.15212912,0.04757473,0.04761094,0.00225729,0.00225901,3.32031250,3.32031250,4.73828125,4.73828125,0.00480211,0.00480559,352.00000000,352.00000000,2581.66308515,2583.53253554,850.20727873,850.17788915,66.17187500,66.17187500,148.19850237,148.19465089
492,42.15405479,0.06350143,0.06347374,0.00301283,0.00301151,3.32226562,3.32226562,4.73828125,4.73828125,0.00640948,0.00640644,353.25000000,353.25000000,3446.08989107,3444.45927883,851.72418065,851.69594089,66.44279480,66.44279480,148.59784056,148.59413834
493,42.18280103,0.11567976,0.11580044,0.00548469,0.00549041,3.32617188,3.32617188,4.74218750,4.74218750,0.01166915,0.01168089,356.00000000,356.00000000,6281.97957747,6288.29996772,853.74479195,853.71566403,66.85139974,66.85139974,149.11137971,149.10755918
494,42.19934691,0.10549136,0.10561821,0.00499967,0.00500568,3.33203125,3.33203125,4.75000000,4.75000000,0.01063777,0.01065017,360.25000000,360.25000000,5730.94626487,5737.62474586,857.41597219,857.39065482,67.75942485,67.75942485,150.35630040,150.35297040
495,42.23972238,0.04964462,0.04967563,0.00235061,0.00235208,3.33593750,3.33593750,4.75390625,4.75390625,0.00500202,0.00500496,363.00000000,363.00000000,2699.58454052,2701.17076011,860.75147147,860.73013176,68.27667236,68.27667236,151.28638499,151.28357226
496,42.36151214,0.02785824,0.02793317,0.00131526,0.00131880,3.33984375,3.33984375,4.75781250,4.75781250,0.00279989,0.00280731,366.00000000,366.00000000,1519.24872721,1523.27822767,862.31820123,862.29782006,68.91540527,68.91540527,152.05086828,152.04817566
497,42.51236766,0.02220813,0.02219140,0.00104478,0.00104400,3.33984375,3.33984375,4.75781250,4.75781250,0.00222514,0.00222338,366.00000000,366.00000000,1215.43265233,1214.47242212,863.19866132,863.18063504,68.91540527,68.91540527,152.16718854,152.16480704
498,42.59553607,0.03755026,0.03753200,0.00176311,0.00176225,3.34179688,3.34179688,4.75781250,4.75781250,0.00375596,0.00375400,367.25000000,367.25000000,2059.11550356,2058.03840082,863.90240279,863.88383544,69.03869629,69.03869629,152.13797226,152.13552345
499,42.64543539,0.02406855,0.02412697,0.00112878,0.00113151,3.34375000,3.34375000,4.76171875,4.76171875,0.00240501,0.00241076,368.75000000,368.75000000,1321.37547557,1324.53358556,865.09333430,865.07416996,69.35818990,69.35818990,152.62522842,152.62269596
500,42.70072621,0.07210103,0.07217050,0.00337704,0.00338029,3.34375000,3.34375000,4.76171875,4.76171875,0.00719646,0.00720313,370.25000000,368.75000000,3963.51422641,3967.18644893,865.85671593,865.83939222,69.64032491,69.35818990,152.88193504,152.72381555
501,42.71808493,0.10002645,0.10012657,0.00468310,0.00468778,3.34765625,3.34765625,4.76562500,4.76562500,0.00998019,0.00998981,371.75000000,371.75000000,5500.85677138,5506.15908963,868.14248068,868.12731760,69.99809265,69.99809265,153.66001128,153.65800277
502,42.82019382,0.02496711,0.02495299,0.00116614,0.00116548,3.35156250,3.35156250,4.76953125,4.76953125,0.00248594,0.00248445,376.00000000,376.00000000,1376.32355876,1375.49454942,871.30489699,871.29283175,70.79833984,70.79833984,154.60131678,154.59971666
503,42.89809825,0.02161121,0.02164786,0.00100756,0.00100927,3.35351562,3.35351562,4.76953125,4.76953125,0.00214841,0.00215197,377.50000000,376.00000000,1193.49565850,1195.47545933,872.09434529,872.08181566,71.15758260,70.87483724,155.07477877,154.91731284
504,43.05863734,0.07471991,0.07453359,0.00347061,0.00346196,3.35351562,3.35351562,4.76953125,4.77343750,0.00740396,0.00738522,377.50000000,377.50000000,4141.90678607,4131.42559386,872.77834686,872.76696126,71.15758260,71.15758260,155.16565392,155.16414125
505,43.16834041,0.01181410,0.01183929,0.00054735,0.00054852,3.35742188,3.35742188,4.77343750,4.77343750,0.00116807,0.00117051,380.50000000,380.50000000,656.55276901,657.92833046,875.14795865,875.13061554,71.64566040,71.64566040,155.82494491,155.82263863
506,43.19177617,0.04976730,0.04975109,0.00230448,0.00230373,3.35742188,3.35937500,4.77734375,4.77734375,0.00491820,0.00491642,380.50000000,380.50000000,2767.25305260,2766.24934451,875.52298788,875.50643778,71.64566040,71.72307332,155.87481616,156.02974287
507,43.32488057,0.03860377,0.03856595,0.00178206,0.00178031,3.36132812,3.36132812,4.77734375,4.77734375,0.00380479,0.00380092,383.50000000,382.00000000,2153.13253820,2150.94369059,877.10190705,877.08481456,72.36658732,72.08353678,156.76801651,156.60999393
508,43.35647026,0.09101823,0.09105158,0.00419860,0.00420014,3.36328125,3.36328125,4.78125000,4.78125000,0.00896508,0.00896804,385.00000000,383.50000000,5080.26108125,5081.93414231,878.32846242,878.31014774,72.57130941,72.28856405,156.95769459,156.79979901
509,43.44126152,0.04884156,0.04875767,0.00224863,0.00224476,3.36718750,3.36718750,4.78515625,4.78515625,0.00480262,0.00479419,388.00000000,388.00000000,2731.46531689,2726.67244671,881.21572215,881.19841680,73.21573893,73.21573893,158.03139129,158.02907768
510,43.91602454,0.04917551,0.04909910,0.00223952,0.00223604,3.36914062,3.36914062,4.78515625,4.78515625,0.00478998,0.00478236,389.50000000,389.50000000,2780.19725992,2775.77460032,882.76418951,882.74419976,73.57803345,73.57803345,158.55317276,158.55049785
511,44.23586003,0.11847595,0.11839790,0.00535656,0.00535303,3.37109375,3.37109375,4.78906250,4.78906250,0.01146768,0.01145970,391.00000000,391.00000000,6746.96371207,6742.26938963,884.33749867,884.31504387,73.86138916,73.86138916,159.01025895,159.00725004
512,44.35875700,0.07244398,0.07255098,0.00326628,0.00327110,3.37695312,3.37695312,4.79296875,4.79296875,0.00699520,0.00700527,395.75000000,395.75000000,4136.99851157,4142.95549093,888.14400592,888.11900453,74.79894002,74.79894002,160.17178891,160.16843324
513,44.51390699,0.04943578,0.04946453,0.00222114,0.00222243,3.37890625,3.37890625,4.79687500,4.79687500,0.00475905,0.00476164,398.75000000,398.75000000,2832.96228038,2834.50477492,890.46997354,890.44838239,75.36595662,75.36595662,160.91352337,160.91062343
514,45.00633606,0.02184332,0.02177960,0.00097068,0.00096785,3.38281250,3.38281250,4.80078125,4.80078125,0.00208278,0.00207662,400.25000000,400.25000000,1265.59862096,1261.85984122,892.05926712,892.03857903,75.73089600,75.73089600,161.53472064,161.53193569
515,45.00669678,0.03675588,0.03674159,0.00163335,0.00163272,3.38281250,3.38281250,4.80078125,4.80078125,0.00350467,0.00350318,401.75000000,401.75000000,2129.64735278,2128.74033817,892.76835443,892.74558880,76.01470947,76.01470947,161.78551228,161.78244766
516,45.02605101,0.03929333,0.03921119,0.00174536,0.00174171,3.38476562,3.38476562,4.80078125,4.80078125,0.00374522,0.00373725,403.50000000,403.50000000,2277.64665463,2272.80174470,893.96027989,893.93703730,76.42791748,76.42791748,162.34663754,162.34350320
517,45.09690545,0.04651129,0.04658025,0.00206273,0.00206578,3.38671875,3.38671875,4.80468750,4.80468750,0.00442714,0.00443354,405.00000000,405.00000000,2700.28022611,2704.18343292,895.23328171,895.20736614,76.54724121,76.54724121,162.36327705,162.35978771
518,45.50830187,0.04863849,0.04865084,0.00213757,0.00213811,3.38867188,3.38867188,4.80468750,4.80468750,0.00459319,0.00459418,406.50000000,406.50000000,2849.53773994,2850.15569048,896.74015685,896.71646122,76.83074951,76.83074951,162.88635426,162.88315945
519,45.62065503,0.00929768,0.00926580,0.00040761,0.00040621,3.39062500,3.39062500,4.80859375,4.80859375,0.00087615,0.00087311,408.25000000,408.25000000,546.05957809,544.16670308,898.32758315,898.30427335,77.24456787,77.24456787,163.49587975,163.49273172
520,45.84370900,0.10484731,0.10484127,0.00457412,0.00457386,3.39062500,3.39062500,4.80859375,4.80859375,0.00983822,0.00983729,408.25000000,408.25000000,6187.86400053,6187.27836319,898.63146296,898.60710782,77.24456787,77.24456787,163.53691925,163.53363004
521,45.97490330,0.07360495,0.07361919,0.00320196,0.00320258,3.39648438,3.39648438,4.81250000,4.81250000,0.00688948,0.00689056,413.00000000,413.00000000,4356.43816285,4357.11969655,902.06783017,902.04324319,78.14331055,78.14331055,164.69093263,164.68760594
522,46.06486061,0.10535742,0.10554822,0.00457431,0.00458259,3.39843750,3.39843750,4.81640625,4.81640625,0.00984478,0.00986224,414.50000000,414.50000000,6247.96521527,6259.04849601,904.47930235,904.45515770,78.51145426,78.51145426,165.39461123,165.39133866
523,46.16589701,0.03361656,0.03370359,0.00145634,0.00146011,3.40429688,3.40429688,4.82031250,4.82031250,0.00313521,0.00314321,419.50000000,419.50000000,1997.92052875,2003.01892584,907.92663448,907.90868527,79.45851644,79.45851644,166.50024025,166.49780292
524,46.32632597,0.01513721,0.01511331,0.00065350,0.00065247,3.40429688,3.40429688,4.82031250,4.82031250,0.00140750,0.00140522,421.25000000,421.25000000,902.77077520,901.31197324,909.02623402,909.01111088,79.78998820,79.78998820,166.82982269,166.82776912
525,46.32854537,0.03957491,0.03947277,0.00170845,0.00170404,3.40625000,3.40625000,4.82421875,4.82421875,0.00367963,0.00366999,421.25000000,421.25000000,2360.32783003,2354.14878103,909.52265772,909.50674087,79.87569173,79.87569173,167.06423017,167.06206689
526,46.36952679,0.07835463,0.07839202,0.00337957,0.00338119,3.40625000,3.40625000,4.82421875,4.82421875,0.00727971,0.00728292,422.75000000,422.75000000,4677.36244401,4679.42122188,910.81929752,910.80001123,80.16011556,80.16011556,167.39517642,167.39255520
527,46.37022701,0.03896146,0.03899036,0.00168045,0.00168170,3.41015625,3.41015625,4.82812500,4.82812500,0.00361975,0.00362230,426.00000000,426.00000000,2325.83086803,2327.47026670,913.38335609,913.36525097,80.86303711,80.86303711,168.46656848,168.46410038
528,46.64320828,0.02286243,0.02282158,0.00098031,0.00097856,3.41210938,3.41210938,4.82812500,4.82812500,0.00211323,0.00210938,427.75000000,427.75000000,1372.82293287,1370.31915576,914.65566529,914.63848156,81.19522095,81.19522095,168.86514911,168.86280505
529,46.85654489,0.06912233,0.06922057,0.00295038,0.00295457,3.41406250,3.41406250,4.83203125,4.83203125,0.00636383,0.00637264,427.75000000,427.75000000,4169.58012789,4175.35174368,915.40581655,915.38727930,81.28224691,81.28224691,169.18702501,169.18449214
530,46.88171529,0.01882196,0.01879066,0.00080296,0.00080162,3.41601562,3.41601562,4.83203125,4.83203125,0.00173206,0.00172911,431.25000000,431.25000000,1135.98361499,1134.05258235,917.68043954,917.66509297,81.99119568,81.99119568,169.98797850,169.98587926
531,47.09328201,0.03517692,0.03515699,0.00149393,0.00149308,3.41601562,3.41601562,4.83593750,4.83593750,0.00322443,0.00322248,431.25000000,431.25000000,2132.65434424,2131.36725299,918.29917387,918.28278620,81.99119568,81.99119568,170.07261432,170.07037267
532,47.32060187,0.04551067,0.04555109,0.00192350,0.00192521,3.41796875,3.41796875,4.83593750,4.83593750,0.00415420,0.00415774,432.75000000,432.75000000,2772.47222813,2774.83200729,919.45963863,919.44257172,82.14431763,82.14431763,170.28869389,170.28635971
533,47.36369558,0.06810755,0.06828075,0.00287594,0.00288325,3.41992188,3.41992188,4.83593750,4.83593750,0.00621191,0.00622748,434.50000000,434.50000000,4152.83349056,4163.24037055,920.96606848,920.95031065,82.47650146,82.47650146,170.66227827,170.66012354
534,47.40469536,0.02279610,0.02273595,0.00096177,0.00095923,3.42382812,3.42382812,4.83984375,4.83984375,0.00207761,0.00207205,438.00000000,438.00000000,1391.18727528,1387.46492014,923.21792270,923.20783958,83.27453613,83.27453613,171.68841373,171.68703103
535,47.51598110,0.06921566,0.06932940,0.00291336,0.00291815,3.42382812,3.42382812,4.83984375,4.83984375,0.00629536,0.00630547,438.00000000,438.00000000,4233.97008892,4240.77017586,923.97106019,923.95897094,83.27453613,83.27453613,171.79169165,171.79003385
536,47.65267875,0.10100972,0.10120999,0.00423941,0.00424782,3.42773438,3.42773438,4.84375000,4.84375000,0.00916417,0.00918200,441.25000000,441.25000000,6196.61050392,6208.66663685,926.25940759,926.25101898,83.84755452,83.84755452,172.55702681,172.55587489
537,47.92817881,0.06735924,0.06728729,0.00281084,0.00280784,3.43164062,3.43164062,4.84765625,4.84765625,0.00608061,0.00607389,444.75000000,444.75000000,4156.15550759,4151.56250288,929.59835448,929.59648063,84.64836121,84.64836121,173.73603674,173.73577870
538,47.93156597,0.01268204,0.01271192,0.00052917,0.00053042,3.43359375,3.43359375,4.85156250,4.85156250,0.00114476,0.00114741,448.25000000,448.25000000,782.55448124,784.36909314,931.83113071,931.82679683,85.31450907,85.31450907,174.39051255,174.38991584
539,47.93901688,0.04006662,0.04010067,0.00167157,0.00167299,3.43554688,3.43554688,4.85156250,4.85156250,0.00361616,0.00361910,448.25000000,448.25000000,2472.72310295,2474.73327112,932.25093759,932.24757891,85.22331238,85.22331238,174.35006421,174.34960165
540,48.07653780,0.04601901,0.04610665,0.00191441,0.00191805,3.43554688,3.43554688,4.85546875,4.85546875,0.00414303,0.00415077,450.00000000,450.00000000,2848.22408938,2853.54295392,933.57620672,933.57392940,85.55603027,85.55603027,174.71201726,174.71170363
541,48.15481642,0.01776325,0.01784820,0.00073776,0.00074128,3.43750000,3.43750000,4.85546875,4.85546875,0.00159694,0.00160452,451.75000000,451.75000000,1101.19941649,1106.42438910,935.10039987,935.10097028,85.98065694,85.98065694,175.28228711,175.28236574
542,48.22791892,0.01824082,0.01830690,0.00075644,0.00075918,3.43945312,3.43945312,4.85546875,4.85546875,0.00163771,0.00164358,453.50000000,453.50000000,1132.52184409,1136.58221902,935.68902807,935.69239016,86.40599569,86.40599569,175.76827298,175.76873721
543,48.31312138,0.03045549,0.03051779,0.00126075,0.00126333,3.43945312,3.43945312,4.85546875,4.85546875,0.00273017,0.00273566,453.50000000,453.50000000,1894.23740721,1898.04180441,936.29401317,936.29954140,86.40599569,86.40599569,175.85180780,175.85257112
544,48.40499395,0.06780856,0.06793870,0.00280172,0.00280709,3.44140625,3.44140625,4.85937500,4.85937500,0.00606863,0.00608005,455.25000000,455.25000000,4225.50278103,4233.45546389,937.30502853,937.31258021,86.64680481,86.64680481,176.02043413,176.02147632
545,48.47113262,0.04549429,0.04559402,0.00187717,0.00188129,3.44335938,3.44335938,4.85937500,4.86328125,0.00406674,0.00407550,457.25000000,457.25000000,2838.85845707,2844.97671311,939.55639495,939.56816064,86.93443298,86.93443298,176.52110754,176.52273173
546,48.63352663,0.02611694,0.02608701,0.00107403,0.00107280,3.44531250,3.44531250,4.86328125,4.86328125,0.00232780,0.00232505,459.00000000,459.00000000,1635.16583671,1633.23129078,941.06592635,941.08092383,87.36053467,87.36053467,177.14187692,177.14395082
547,48.97835915,0.07913931,0.07916531,0.00323160,0.00323266,3.44726562,3.44726562,4.86328125,4.86328125,0.00701041,0.00701245,460.75000000,460.75000000,4989.99588353,4991.45024155,941.93430959,941.94826636,87.78734843,87.78734843,177.61781147,177.61974314
548,49.05012397,0.05222659,0.05226617,0.00212952,0.00213113,3.44921875,3.44921875,4.86718750,4.86718750,0.00462050,0.00462383,464.25000000,464.25000000,3297.88460697,3300.26209097,944.57939818,944.59408570,88.35975647,88.35975647,178.23971848,178.24175178
549,49.09996629,0.07291692,0.07290001,0.00297014,0.00296945,3.45117188,3.45312500,4.87109375,4.87109375,0.00644527,0.00644354,466.25000000,466.25000000,4609.06883733,4607.82925528,946.32347750,946.33939410,88.74041239,88.83527120,178.81055854,179.04755826
550,49.22940810,0.01747297,0.01748085,0.00070986,0.00071018,3.45507812,3.45507812,4.87109375,4.87109375,0.00154093,0.00154157,469.75000000,469.75000000,1107.37578325,1107.83447135,948.75560231,948.77082485,89.50213114,89.50213114,179.77812777,179.78024116
551,49.40398899,0.07983218,0.08002699,0.00323181,0.00323970,3.45507812,3.45507812,4.87500000,4.87500000,0.00701868,0.00703554,469.75000000,469.75000000,5077.42726624,5089.62882406,949.33901673,949.35447150,89.50213114,89.50213114,179.85912520,179.86127083
552,49.61036270,0.01760918,0.01751837,0.00070990,0.00070624,3.45898438,3.45898438,4.87500000,4.87500000,0.00154255,0.00153454,473.50000000,473.50000000,1124.64452100,1118.80317829,952.00945161,952.03127122,90.21662394,90.21662394,180.69383376,180.69686671
553,49.88741775,0.02050428,0.02056032,0.00082202,0.00082427,3.45898438,3.45898438,4.87890625,4.87890625,0.00178746,0.00179228,473.50000000,473.50000000,1316.85873090,1320.40919126,952.59993727,952.61867741,90.21662394,90.21662394,180.77591201,180.77851692
554,50.09417647,0.04539130,0.04542088,0.00181224,0.00181342,3.46093750,3.46093750,4.87890625,4.87890625,0.00394275,0.00394517,475.25000000,475.25000000,2927.27562247,2929.07444625,953.29087859,953.31146733,90.64674377,90.64674377,181.23076264,181.23362699
555,50.18796435,0.02039428,0.02030177,0.00081272,0.00080903,3.46289062,3.46289062,4.87890625,4.87890625,0.00176859,0.00176050,477.25000000,477.25000000,1317.68509559,1311.65921372,954.82499697,954.84649457,91.12531026,91.12531026,182.06965579,182.07265599
556,50.23829356,0.05162382,0.05171896,0.00205516,0.00205895,3.46289062,3.46289062,4.87890625,4.87890625,0.00447290,0.00448098,477.25000000,477.25000000,3338.78740457,3344.81616949,955.51476175,955.53309069,91.12531026,91.12531026,182.16591912,182.16847710
557,50.38285768,0.02965206,0.02976600,0.00117707,0.00118159,3.46484375,3.46484375,4.88281250,4.88281250,0.00256275,0.00257250,479.00000000,479.00000000,1923.27479449,1930.59352671,957.26028191,957.28172634,91.36199951,91.36199951,182.38059516,182.38358415
558,50.47771729,0.03277342,0.03284217,0.00129853,0.00130125,3.46679688,3.46679688,4.88281250,4.88281250,0.00282788,0.00283371,481.00000000,481.00000000,2129.73318217,2134.12166086,958.26432790,958.28956850,91.74346924,91.74346924,182.76822703,182.77174743
559,50.61796288,0.02151601,0.02152781,0.00085013,0.00085060,3.46679688,3.46875000,4.88671875,4.88671875,0.00185204,0.00185299,482.75000000,482.75000000,1402.07159308,1402.78852002,959.37492948,959.40242795,92.07725525,92.17547099,183.10182167,183.33752150
560,50.66604927,0.03100323,0.03093149,0.00122383,0.00122099,3.46875000,3.46875000,4.88671875,4.88671875,0.00266647,0.00266020,482.75000000,482.75000000,2022.21694002,2017.46248177,960.10537281,960.13322372,92.17547099,92.17547099,183.43572228,183.43961302
561,50.82143016,0.07881573,0.07889670,0.00310167,0.00310486,3.47070312,3.47070312,4.88671875,4.88671875,0.00676057,0.00676726,484.75000000,484.75000000,5156.60079097,5161.70670408,961.15791826,961.18326544,92.65597026,92.65597026,184.16127783,184.16482726
562,50.90409895,0.06325098,0.06342004,0.00248510,0.00249175,3.47265625,3.47265625,4.89062500,4.89062500,0.00541779,0.00543207,488.50000000,486.75000000,4144.99221680,4155.91735070,963.83667944,963.86460484,93.37275187,93.03825378,184.95625478,184.78135586
563,51.06892911,0.03435278,0.03442992,0.00134535,0.00134837,3.47460938,3.47460938,4.89453125,4.89453125,0.00293422,0.00294070,490.50000000,490.50000000,2258.51141197,2263.49970195,965.98454276,966.01806082,93.65524292,93.65524292,185.25739882,185.26208953
