,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
235,17.42924903,0.00867173,0.00868339,0.00099508,0.00099642,1.59277344,1.59277344,0.00221591,0.00221895,23.15625000,23.15625000,230.40518721,230.72114498,360.83617748,360.84173941,2.78900146,2.78900146,13.05293777,13.05310234
236,17.47727712,0.12051235,0.12055195,0.01379075,0.01379528,1.59375000,1.59375000,0.03072278,0.03073371,23.20312500,23.20312500,3210.79893399,3211.94084574,361.15530200,361.16129644,2.79936790,2.79936790,13.09697433,13.09715213
237,17.50540010,0.12071768,0.12070940,0.01379205,0.01379110,1.60742188,1.60742188,0.03073303,0.03073175,23.95312500,23.95312500,3221.44506529,3221.31106820,365.57345513,365.58093891,2.91178226,2.91178226,13.55596319,13.55619007
238,17.51448632,0.01913410,0.01912486,0.00218495,0.00218389,1.62207031,1.62207031,0.00486912,0.00486690,24.65625000,24.65625000,510.87340588,510.64029526,369.95323510,369.96044918,3.01732063,3.01732063,14.01307469,14.01329814
239,17.51448632,0.01913410,0.01912486,0.00218495,0.00218389,1.62402344,1.62402344,0.00486912,0.00486690,24.79687500,24.79687500,510.87340588,510.64029526,370.64304873,370.64993492,3.03452969,3.03452969,14.06553300,14.06574663
240,17.76512540,0.25170110,0.25175327,0.02833654,0.02834241,1.62597656,1.62597656,0.06328084,0.06329566,24.90625000,24.90625000,6816.49606787,6818.09289814,371.33158090,371.33814045,3.05804888,3.05804888,14.18963296,14.18983791
241,18.05860493,0.14114020,0.14121280,0.01563135,0.01563939,1.65429688,1.65429688,0.03499251,0.03501146,26.56250000,26.56250000,3885.46257167,3887.56598974,380.39931525,380.40781728,3.31004461,3.31004461,15.18541206,15.18568925
242,18.36552102,0.14031745,0.14033042,0.01528053,0.01528194,1.66992188,1.66992188,0.03429238,0.03429648,27.50000000,27.50000000,3928.46353509,3928.93287902,385.47256921,385.48368764,3.44924927,3.44924927,15.73373901,15.73410947
243,18.41698449,0.08902913,0.08905531,0.00966815,0.00967100,1.68554688,1.68554688,0.02170611,0.02171308,28.43750000,28.43750000,2499.53051540,2500.33310711,390.53497302,390.54654821,3.59576543,3.59576543,16.33131180,16.33170679
244,18.72036685,0.16720499,0.16723791,0.01786343,0.01786695,1.69531250,1.69531250,0.04020202,0.04021102,29.04687500,29.04687500,4771.68084618,4772.74907542,393.72210462,393.73460532,3.69054635,3.69054635,16.71110029,16.71153315
245,18.80798192,0.18384201,0.18383097,0.01954936,0.01954819,1.71289062,1.71289062,0.04402645,0.04402499,30.26562500,30.26562500,5271.02126334,5270.84676974,399.73588344,399.74953221,3.87618224,3.87618224,17.39304668,17.39353063
246,19.34263023,0.18747168,0.18754271,0.01938430,0.01939165,1.73242188,1.73242188,0.04383453,0.04385232,31.59375000,31.65625000,5527.88495355,5530.12868079,406.27551954,406.28873387,4.08484459,4.09292539,18.20740829,18.21457401
247,19.65680909,0.26663892,0.26659188,0.02712942,0.02712463,1.75195312,1.75195312,0.06149355,0.06148436,33.06250000,33.06250000,7989.95552606,7988.76141104,413.02261769,413.03833230,4.31846619,4.31846619,19.06873864,19.06932880
248,20.30372009,0.28680462,0.28680747,0.02825144,0.02825172,1.77929688,1.77929688,0.06433952,0.06434190,35.12500000,35.12500000,8877.06836970,8877.39616040,422.58447470,422.59842092,4.64145660,4.64145660,20.25473588,20.25527894
249,20.49786466,0.06903085,0.06898819,0.00673542,0.00673126,1.80664062,1.80664062,0.01536038,0.01535130,37.43750000,37.43750000,2157.04731527,2155.77231929,432.96039845,432.97438899,5.00034968,5.00034968,21.51700820,21.51757205
250,20.60161998,0.13567046,0.13565738,0.01317085,0.01316958,1.81347656,1.81347656,0.03005865,0.03005656,38.03125000,38.03125000,4260.83267649,4260.53683090,435.44431784,435.45676461,5.09899775,5.09899775,21.87699370,21.87750062
251,20.70869709,0.02515817,0.02515812,0.00242972,0.00242972,1.82714844,1.82714844,0.00554930,0.00554944,39.25000000,39.25000000,794.21781227,794.23760234,440.30964856,440.32162185,5.28635661,5.28635661,22.50792944,22.50842508
252,20.77559074,0.28002387,0.28003019,0.02695701,0.02695762,1.82910156,1.82910156,0.06159655,0.06159961,39.40625000,39.46875000,8868.62387054,8869.06340444,441.21061232,441.22258359,5.31942685,5.32786369,22.64165650,22.64898207
253,21.22981778,0.01372165,0.01371204,0.00129268,0.00129177,1.85644531,1.85644531,0.00296301,0.00296101,41.93750000,41.93750000,444.07928049,443.78007544,451.14900897,451.16120365,5.72084427,5.72084427,24.01498546,24.01551015
254,21.22984327,0.01372167,0.01371202,0.00129268,0.00129177,1.85742188,1.85742188,0.00296301,0.00296101,42.09375000,42.09375000,444.08036818,443.78009672,451.64090556,451.65275573,5.74215889,5.74215889,24.05204134,24.05255118
255,21.68244099,0.01173245,0.01174345,0.00108221,0.00108322,1.85937500,1.85937500,0.00248814,0.00249054,42.18750000,42.18750000,387.79737864,388.17122866,452.13226820,452.14377343,5.76353073,5.76353073,24.15939970,24.15989655
256,21.68244099,0.01173245,0.01174345,0.00108221,0.00108322,1.86035156,1.86035156,0.00248814,0.00249054,42.28125000,42.28125000,387.79737864,388.17122866,452.56091891,452.57282627,5.78063965,5.78063965,24.21494088,24.21545574
257,21.99564978,0.02604325,0.02605130,0.00236804,0.00236877,1.86132812,1.86132812,0.00545566,0.00545750,42.43750000,42.43750000,873.25242540,873.54574218,452.98916400,453.00147274,5.80200195,5.80200195,24.25934607,24.25987855
258,22.08004753,0.08839817,0.08839525,0.00800706,0.00800680,1.86328125,1.86328125,0.01845744,0.01845732,42.59375000,42.59375000,2975.43910211,2975.42110762,453.95201853,453.96462423,5.82769712,5.82769712,24.37641645,24.37696341
259,22.13280079,0.19679120,0.19678514,0.01778277,0.01778222,1.87109375,1.87109375,0.04100588,0.04100573,43.43750000,43.43750000,6639.72130106,6639.69589565,457.21753491,457.23003090,5.96081416,5.96081416,24.81137872,24.81192621
260,22.18742869,0.10028128,0.10031308,0.00903947,0.00904233,1.88964844,1.88964844,0.02085179,0.02085897,45.25000000,45.25000000,3391.83453411,3393.00145621,464.42178624,464.43406104,6.25096639,6.25096639,25.79399768,25.79454744
261,22.20410525,0.01379686,0.01380859,0.00124273,0.00124379,1.89843750,1.89843750,0.00286698,0.00286949,46.15625000,46.25000000,467.00493060,467.41432125,468.05921641,468.07264234,6.40432994,6.41733805,26.30026870,26.31123957
262,22.26191298,0.01120391,0.01120070,0.00100655,0.00100627,1.89941406,1.89941406,0.00232298,0.00232238,46.34375000,46.34375000,380.22425090,380.12555460,468.55782460,468.57167310,6.43506050,6.43506050,26.39450165,26.39513014
263,22.47988966,0.03695465,0.03690301,0.00328780,0.00328320,1.90039062,1.90039062,0.00759837,0.00758796,46.43750000,46.43750000,1266.40039348,1264.66508209,468.96338796,468.97711926,6.44807816,6.44807816,26.44404876,26.44467261
264,22.50955184,0.11578360,0.11581498,0.01028751,0.01029030,1.90429688,1.90429688,0.02377978,0.02378687,46.78125000,46.78125000,3973.02878191,3974.21282339,470.31166224,470.32350937,6.49580956,6.49580956,26.60228251,26.60282239
265,22.66399073,0.29146312,0.29136544,0.02572037,0.02571175,1.91406250,1.91406250,0.05951134,0.05949300,47.90625000,47.90625000,10069.96124090,10066.85796890,474.51668930,474.52967904,6.67638779,6.67638779,27.17827210,27.17887094
266,23.06483101,0.06282489,0.06285474,0.00544768,0.00545027,1.93945312,1.93945312,0.01263635,0.01264269,50.90625000,50.90625000,2208.97012027,2210.07922099,485.01139127,485.02090085,7.17215538,7.17215538,28.72172860,28.72218072
267,23.08319467,0.01255404,0.01257354,0.00108772,0.00108941,1.94531250,1.94531250,0.00252335,0.00252733,51.50000000,51.50000000,441.76095437,442.45892989,487.28330546,487.29390873,7.27152507,7.27152507,29.08697667,29.08748484
268,23.48443796,0.16613447,0.16616649,0.01414847,0.01415120,1.94628906,1.94628906,0.03290299,0.03291022,51.59375000,51.68750000,5947.68167480,5948.98864478,487.73638447,487.74769339,7.29001045,7.30325699,29.13790983,29.14889752
269,23.66621256,0.11648120,0.11648605,0.00984367,0.00984408,1.96093750,1.96093750,0.02291707,0.02291864,53.34375000,53.34375000,4202.35179542,4202.63999172,493.79597246,493.80846596,7.56983757,7.56983757,30.01241710,30.01302601
270,23.75228404,0.07878570,0.07880438,0.00663395,0.00663552,1.97070312,1.97070312,0.01545248,0.01545656,54.59375000,54.59375000,2852.72952496,2853.48288249,498.03294490,498.04562145,7.77498881,7.77498881,30.63536723,30.63599187
271,23.79330398,0.12074925,0.12076438,0.01014985,0.01015112,1.97656250,1.97656250,0.02364788,0.02365148,55.46875000,55.46875000,4379.72668908,4380.39368795,500.88875385,500.90211013,7.91652997,7.91652997,31.05869077,31.05935365
272,24.13828501,0.09704150,0.09699873,0.00804046,0.00803692,1.98730469,1.98730469,0.01877157,0.01876380,56.78125000,56.78125000,3570.85104297,3569.37322045,505.24179402,505.25569528,8.13273112,8.13273112,31.72345528,31.72415330
273,24.28065109,0.21185247,0.21181957,0.01745031,0.01744760,1.99511719,1.99511719,0.04077412,0.04076889,57.90625000,57.90625000,7841.54526966,7840.53928349,508.76332559,508.77567831,8.31153552,8.31153552,32.21801924,32.21864422
274,24.32376130,0.07332951,0.07332016,0.00602945,0.00602869,2.01171875,2.01171875,0.01409187,0.01409045,60.18750000,60.18750000,2719.05079367,2718.77739185,516.41230304,516.42349881,8.68795395,8.68795395,33.37642716,33.37700449
275,24.41830927,0.14273656,0.14267956,0.01169095,0.01168628,2.01953125,2.01953125,0.02733875,0.02732857,61.15625000,61.15625000,5313.23005221,5311.25137487,519.03826211,519.04913786,8.85889689,8.85889689,33.86391109,33.86447687
276,24.61994691,0.02194509,0.02199724,0.00178271,0.00178694,2.03125000,2.03125000,0.00417363,0.00418367,62.84375000,62.84375000,823.63009059,825.60985446,524.13161284,524.14049537,9.13530668,9.13530668,34.65699917,34.65746691
277,24.68172194,0.01972181,0.01968220,0.00159809,0.00159488,2.03125000,2.03125000,0.00374274,0.00373532,63.09375000,63.09375000,742.04445504,740.57411759,524.91673404,524.92748903,9.17164803,9.17164803,34.72641658,34.72698292
278,24.79383436,0.06974996,0.06978218,0.00562640,0.00562899,2.03320312,2.03320312,0.01318549,0.01319194,63.34375000,63.34375000,2636.30399480,2637.59274671,525.62307990,525.63242181,9.22087669,9.22087669,34.90180089,34.90229456
279,25.15764777,0.02174088,0.02179335,0.00172837,0.00173254,2.03906250,2.03906250,0.00405878,0.00406868,64.06250000,64.06250000,833.78685528,835.82133802,528.12491526,528.13543302,9.35157140,9.35157140,35.30772715,35.30828666
280,25.17098075,0.02702612,0.02701958,0.00214740,0.00214688,2.04101562,2.04101562,0.00504318,0.00504210,64.31250000,64.31250000,1037.03093578,1036.80784364,528.91371033,528.92613562,9.37498093,9.37498093,35.36001789,35.36067880
281,25.33403929,0.01721365,0.01716536,0.00135893,0.00135512,2.04296875,2.04296875,0.00319436,0.00318549,64.81250000,64.81250000,664.79123714,662.94423911,529.89314386,529.90533569,9.46105321,9.46105321,35.54932760,35.54997782
282,25.40136430,0.09076534,0.09075015,0.00714649,0.00714530,2.04492188,2.04492188,0.01680510,0.01680274,64.81250000,64.81250000,3514.67272899,3514.17919276,530.52006103,530.53049774,9.46764628,9.46764628,35.67803363,35.67859201
283,25.46713018,0.01463802,0.01462319,0.00114956,0.00114840,2.05273438,2.05273438,0.00270420,0.00270153,66.12500000,66.12500000,568.29018037,567.72971741,533.82226244,533.83217234,9.67955271,9.67955271,36.20428497,36.20481895
284,25.51167184,0.05861801,0.05856267,0.00459539,0.00459105,2.05273438,2.05273438,0.01081272,0.01080280,66.12500000,66.12500000,2279.70059219,2277.60955151,534.35428141,534.36365701,9.67955271,9.67955271,36.23295223,36.23345742
285,25.67804655,0.10211130,0.10201395,0.00795320,0.00794562,2.05664062,2.05664062,0.01873059,0.01871324,66.87500000,66.87500000,3997.08670318,3993.38388405,536.48317649,536.49056608,9.79614258,9.79614258,36.55213946,36.55253926
286,25.74457705,0.06535850,0.06539724,0.00507746,0.00508047,2.06640625,2.06640625,0.01196228,0.01196969,68.18750000,68.18750000,2565.04872965,2566.63852001,540.19559916,540.19951071,10.03002167,10.03002167,37.26129221,37.26150635
287,25.77690669,0.05197279,0.05199576,0.00403251,0.00403429,2.07031250,2.07031250,0.00950209,0.00950655,69.00000000,69.00000000,2042.27689748,2043.23466912,542.56458978,542.56994931,10.17059326,10.17059326,37.62427900,37.62457375
288,25.84309892,0.14318260,0.14323291,0.01108092,0.01108481,2.07421875,2.07421875,0.02612018,0.02613006,69.56250000,69.81250000,5640.82504697,5642.95930903,544.44339557,544.44961618,10.25350571,10.29035568,37.85502620,37.88354695
